Block Lot	Planning Neighborhood	Best Stat	Best Date	building_type_id	Units	Planning Project Description	DBI Project Description	Zoning_Generalized	Zoning_Simplified	TAZ	Total GSF (Commercial)	Office	Cult, Inst, Educ	Medical	Prod, Dist, Rep	Ret, Ent	Visitor	DBI Permit	Planning Filed	DBI Filed	HEIGHTLIMIT	ZONING	FirstFiled	LANDUSE	Net Added Units	Net Added SF	Net Cult, Inst, Educ	Net Medical	Net Office	Net Prod, Dist, Rep	Net Ret, Ent	Net Visitor	BLOCK	LOT	Location 1
0711031	Western Addition	PL Approved	08/06/2009 12:00:00 AM	3	0	New theater within courtyard of Sacred Heart Cathedral Preparatory School, within the St. Mary's Cathedral complex, 11,513-sf of new construction, interior alterations.		Residential	RM-4	681	65282		65282						03/26/2009 12:00:00 AM		80-B/240-E	RM-4	03/26/2009 12:00:00 AM	CIE	0	11513	11513						711	31	"1100 Ellis St
(37.78361, -122.42543)"
3722027	Downtown	PL Approved	07/13/2010 12:00:00 AM	8	0	Expansion of SFMOMA to SE with 40,000-sf gallery wing at Natoma Street, acquisition and replacement of Heald College building on Howard Street with 62,000-sf new construction for back-of-house and admin functions, vacation of portion of Hunt Alley, and accomodation of W Hotel porte-cochere to continue through back of Heald site to Natoma Street. No new parking or loading for single building six story addition, 101,710-gsf.		Commercial	C-3-S	743	298378	0	298378						04/09/2009 12:00:00 AM		320-I/500-I	C-3-S	04/09/2009 12:00:00 AM	CIE		66685	101710		-35025				3722	27	"151 Third St
(37.7859357, -122.4007612)"
7092070	Ingleside, Other	PL Approved	07/22/2009 12:00:00 AM	14	2	Demolish existing 1-story substandard, non-comforming single-family resindece at rear of lot, lot line adjustment with lot 069, divide into 2 parcels and construct a single-family home on each site.		Residential	RH-1	20	0								04/09/2009 12:00:00 AM		40-X	RH-1	04/09/2009 12:00:00 AM	Resident	1	0							7092	70	"239 Minerva St
(37.715606, -122.460539)"
0574011	Northeast	PL Approved	07/28/2008 12:00:00 AM	12	0	Addition and alteration of historic fire house into a retail and private club use of approx. 8681 sqft with no parking.		Neighborhood Commercial	POLK	351	8681					8681			04/22/2009 12:00:00 AM		65-A	POLK	04/22/2009 12:00:00 AM	Retail/Ent	0	506					506		574	11	"1648 Pacific Av
(37.795195, -122.422412)"
0279011	Downtown	PL Approved	05/28/2009 12:00:00 AM	4	35	"The project site is current vacant and used as a 20-space parking lot. The proposed project would construct 35 dwelling units and 1,339 sq. ft. of ground floor commercial space, and 13 parking spaces. The new structure would be approximately 51,950 sq. ft. and 130 feet in height -- ""C"" for height over 40' in an ""R"" District, ""K"" for shadow analysis of new building in excess of 40'. "		Mixed Use	RC-4	322	1339	0	0	0	0	1339	0		04/30/2009 12:00:00 AM		130-E	RC-4	04/30/2009 12:00:00 AM	Mixres	35	1339	0	0	0	0	1339	0	279	11	"1080 Sutter St
(37.7882264, -122.4180407)"
6951021	South Central, Other	PL Approved	11/18/2009 12:00:00 AM	9	4	Demo existing single-story commercial unit and construct new 4-story building with 2 commercial units and 4 residential units.		Mixed Use	NC-1	46	2236	0				2236			06/11/2009 12:00:00 AM		40-X	NC-1	06/11/2009 12:00:00 AM	Mixres	4	368			-1868		2236		6951	21	"285 Ocean Av
(37.723013, -122.442728)"
1618007	Richmond	PL Approved	12/10/2009 12:00:00 AM	14	2	Addition/alteration to single-family residence and add second unit.		Residential	RH-2	260	0								06/11/2009 12:00:00 AM		40-X	RH-2	06/11/2009 12:00:00 AM	Resident	1	0							1618	7	"762 27th Av
(37.775024, -122.486188)"
0539032	Marina	PL Approved	10/08/2009 12:00:00 AM	9	2	Convert Residential Unit to Business and Professional use		Neighborhood Commercial	UNION	359	1480	1480							08/11/2009 12:00:00 AM		40-X	UNION	08/11/2009 12:00:00 AM	Mixres	-1	1480			1480				539	32	"2231 Union St
(37.796726, -122.436087)"
0524031	Northeast	PL Approved	04/08/2010 12:00:00 AM	4	8	Renovation and remodel of exisitng cottages and construct a new 3-story addition at the rear of the lot.		Residential	RH-2	818	0								09/15/2009 12:00:00 AM		40-X	RH-2	09/15/2009 12:00:00 AM	Resident	4	0							524	31	"1338 Filbert St
(37.799951, -122.421565)"
6014032	South Central, Other	PL Approved	10/07/2010 12:00:00 AM	14	2	Proposes 2 new units with no parking. 	1) CONSTRUCT ONE NEW 2 BEDROOM UNIT AND REAR DECK TO (E) 2ND STORY. REMODEL (E) 2 BEDROOM UNIT ON 2ND STORY. 2)CONSTRUCT 3RD STORY WITH 1 4 BEDROOM UNIT.	Mixed Use	NC-3	58	0								09/17/2009 12:00:00 AM		40-X	NC-3	09/17/2009 12:00:00 AM	Resident	2	0							6014	32	"4563 Mission St
(37.725243, -122.43423)"
3564091	Central	PL Approved	08/16/2010 12:00:00 AM	9	18	Develop vacant lot with 34,477 sqft, 5-story, 50-foot high mixed-use building with ground floor retail, 18 residential units and a basement garage.  Project includes a rear yard modification request.		Neighborhood Commercial	UPR MARKET	561	6940					6940			10/06/2009 12:00:00 AM		50-X	UPR MARKET	10/06/2009 12:00:00 AM	Mixres	18	6940					6940		3564	91	"2299 Market St
(37.7642396, -122.4329447)"
5312018	BVHP Area A,B	PL Approved	04/16/2010 12:00:00 AM	14	2	3-story rear horizontal addition.		Residential	RH-2	407	0								11/19/2009 12:00:00 AM		40-X	RH-2	11/19/2009 12:00:00 AM	Resident	1	0							5312	18	"1766 Oakdale Av
(37.736573, -122.393282)"
0327011	Downtown	PL Approved	03/25/2010 12:00:00 AM	6	0	Extension of entitlements (Case Nos. 200.383CX and 2004.1047CX) for demolition of an existing surface parking lot and construction of an 11-story, 156 room hotel with ground floor retail.		Commercial	C-3-R	750	79054					2500	76554		12/02/2009 12:00:00 AM		80-130-F	C-3-R	12/02/2009 12:00:00 AM	Visitor		79054					2500	76554	327	11	"72 Ellis St
(37.785799, -122.407442)"
7303001	Park Merced	PL APPROVED	05/25/2011 12:00:00 AM	4	8898	Master redevelopment program for 116-ac Parkmerced site, proposed to retain existing midrise bldgs and demo/replace all others w/ 4-14-story residential bldgs, on-site relocation of existing residents @ current rent-controlled rates, concurrent infrastructure improvements including re-route of M-line light-rail thru development & five major intersection improvements (incl CA-Hwy 1/19th Ave), structured underground parking beneath each Block; 15-30-year construction horizon; at build-out: ~8,900-du (~5,675 new), ~10,175 (~6,975 new) off-street parking spaces, ~230,000-gsf of new retail use, and ~80,600-gsf of additional office use.		Residential	RM-1	888	521450	91390				430060			12/07/2009 12:00:00 AM		40-X/130-D	RM-1/RM-4	12/07/2009 12:00:00 AM	Mixres	5677	478383			80615		397768		7303	1	"3711 19th Ave
(37.7205, -122.475451)"
3180001	Balboa Park	PL Approved	07/12/2010 12:00:00 AM	4	71	New construction of mixed-use building with approximately 60 units of affordable housing, and 7,000 sq.ft of retail, and 6 parking spaces. 		Mixed Use	NC-T	65	11682	1139				10543			12/14/2009 12:00:00 AM		40-X/55-X/65-	Ocean Avenue NCT/P	12/14/2009 12:00:00 AM	Mixres	71	11682			1139		10543		3180	1	"50 Phelan Av
(37.7247045, -122.4529158)"
5262004	BVHP Area A,B	PL Approved	03/26/2010 12:00:00 AM	3	0	A master planned expansion and retention of the SF Wholesall Produce Market.  This project will be implemented in phases		Industrial	PDR-2	485	464553	85472			375081	4000			12/18/2009 12:00:00 AM		65-J	PDR-2	12/18/2009 12:00:00 AM	PDR		127779			47468	78811	1500		5262	4	"2095 Jerrold Ave
(37.7439955, -122.3986821)"
4886008	Candlestick	PL APPROVED	08/03/2010 12:00:00 AM	9	10500	Redevelopment plans, rezoning, projects, and infrastructure for 778-acre site encompassing BVHP Areas B, C, and Shipyard, for Candlestick Point, Hunters Point Shipyard, and India Basin Shoreline, including an estimated 9,000-du, 650,000-sf retail, 2,000,000-sf office/R&D, 8,000-seat entertainment arena, with or without 70,000-seat football stadium.		Public	P	881	4110000	2756250	0	0	393750	750000	210000		01/11/2010 12:00:00 AM		OS	P	01/11/2010 12:00:00 AM	Mixres	10237	4110000	0	0	2756250	393750	750000	210000	4886	8	"Hunters Point Expy
(37.711469, -122.381602)"
0797019	Western Addition	PL Approved		1	1	Thrid floor addition of a third unit on an existing 2-unit residential building.		Residential	RH-3	265	0								02/16/2010 12:00:00 AM		50-X	RH-3	02/16/2010 12:00:00 AM	Resident	1	0							797	19	"890 Grove St
(37.776981, -122.431228)"
1219008	Buena Vista	PL Approved	06/30/2010 12:00:00 AM	1	4	ADD 1 ADDITIONAL UNIT.  4 UNITS TOTAL.  		Residential	RM-2	245	0								02/23/2010 12:00:00 AM		40-X	RM-2	02/23/2010 12:00:00 AM	Resident	1	0							1219	8	"1122 Page St
(37.772165, -122.439365)"
3731101	East SoMa	PL Approved	12/20/2010 12:00:00 AM	4	23	The proposed project is the construction of a 4-story, residential building, wtih 23 SRO units, wtih one off-street parking space. The project site is currently a surface parking lot. 		Mixed Use	RED	627	0								02/26/2010 12:00:00 AM		45-X	RED	02/26/2010 12:00:00 AM	Resident	23	0							3731	101	"42 Harriet St
(37.778687, -122.407131)"
1643051	Richmond	PL Approved	01/12/2009 12:00:00 AM	14	2	One story vertical addition over the existing two-story over garage and convert existing single-family dwelling to two family dwellings.		Residential	RM-2	637	0								03/02/2010 12:00:00 AM		40-X	RM-2	03/02/2010 12:00:00 AM	Resident	1	0							1643	51	"25 Balboa St
(37.7773376, -122.4591756)"
5859033	South Central, Other	PL Approved		1	2	Add 3rd story to existing SFD, lot split, and construction of new SFD.		Residential	RH-1	92	0								04/12/2010 12:00:00 AM		40-X	RH-1	04/12/2010 12:00:00 AM	Resident	1	0							5859	33	"228 Sweeny St
(37.732505, -122.41008)"
0480003E	Marina	PL Approved	09/23/2011 12:00:00 AM	1	3	Demolish existing SFD and construct a new 3-unit residential  building.		Residential	RH-3	383	0								06/22/2010 12:00:00 AM		40-X	RH-3	06/22/2010 12:00:00 AM	Resident	2	0							480	003E	"1456 Chestnut St
(37.802233, -122.427363)"
0634016A	Marina	PL Approved	11/29/2010 12:00:00 AM	1	2	Parking Variance to convert a LCU into a residential unit		Residential	RH-3	338	0					0			06/30/2010 12:00:00 AM		40-X	RH-3	06/30/2010 12:00:00 AM	Resident	1	-1000					-1000		634	016A	"2695 Sacramento St
(37.789245, -122.437106)"
6631031	Central	PL Approved	10/14/2010 12:00:00 AM	1	2	Rear Yard Variance to legalize as-built condition of rear dwelling unit.		Residential	RH-2	113	0								07/15/2010 12:00:00 AM		40-X	RH-2	07/15/2010 12:00:00 AM	Resident	1	0							6631	31	"471 29th St
(37.7432299, -122.430355)"
5457037	South Central, Other	PL Approved	01/17/2013 12:00:00 AM	9	10	convert gas station to 5 four story mixed use buildings on 11,250 sqft lot. The project would include new construction of a 5 four-story mixed-use buildings with 10 residential units, 4,230 sq.ft. of retail, and 6,748 sq.ft. of office. 		Mixed Use	NC-2	57	10978	6748				4230			07/29/2010 12:00:00 AM		40-X	NC-2	07/29/2010 12:00:00 AM	Mixres	10	10978			6748		4230		5457	37	"2895 San Bruno Av
(37.725451, -122.402519)"
1569031	Richmond	PL Approved	05/10/2012 12:00:00 AM	1	2	Demo existing 3-story SFD and build new 3-story, 2-unit residential building.		Residential	RH-2	274	0								08/02/2010 12:00:00 AM		40-X	RH-2	08/02/2010 12:00:00 AM	Resident	1	0							1569	31	"622 27th Av
(37.777598, -122.486377)"
3532091	Market Octavia	PL Approved	09/22/2011 12:00:00 AM	8	0	The project proposes to construct a new Church at the subject site including a below grade off-street parking structure.		Mixed Use	NCT-3	236	50431	0	50431	0	0	0	0		08/12/2010 12:00:00 AM		50-X	NCT-3	08/12/2010 12:00:00 AM	CIE	0	13256	13256	0	0	0	0	0	3532	91	"245 Valencia St
(37.768777, -122.421806)"
3185023	Ingleside, Other	PL Approved	08/19/2010 12:00:00 AM	1	1	New construction on a vacant lot to create a new 3-story single-family residential building.		Residential	RH-1	65	0								08/17/2010 12:00:00 AM		40-X	RH-1	08/17/2010 12:00:00 AM	Resident	1	0							3185	23	"173 Marston St (aka 324 Havelock St
(37.726904, -122.447303)"
3753008	East SoMa	PL Approved	12/20/2010 12:00:00 AM	4	47	Rear yard and open space variance to convert 47 tourist hotel rooms to 47 SRO units.  Project is related to 235 O'Farrell St. site, which is proposing conversion of 23 residential hotel rooms to tourist use.  Per Chapter 41 of Admin Code, replacement rooms must be provided.  The applicant is proposing them at 374 - 5th Street.  The remaining 24 SRO rooms are not subject to (Hotel Conversion Ordinance) regulation.		Mixed Use	MUR	631	0								09/15/2010 12:00:00 AM		85-X	MUR	09/15/2010 12:00:00 AM	Resident	47	0							3753	8	"374 5th St
(37.779339, -122.40224)"
1237023	Buena Vista	PL Approved	05/12/2011 12:00:00 AM	1	2	Increase units count from 1 to 2 and rear horizontal addition		Residential	RM-2	245	0								01/18/2011 12:00:00 AM		40-X	RM-2	01/18/2011 12:00:00 AM	Resident	1	0							1237	23	"118 Broderick St
(37.7717006, -122.438831)"
0619009	Northeast	PL Approved	10/20/2011 12:00:00 AM	1	62	Conditional Use for PUD		Mixed Use	RC-4	343	4900					4900			02/01/2011 12:00:00 AM		80-D	RC-4	02/01/2011 12:00:00 AM	Mixres	62	-1050	3550				-4600		619	9	"1800 Van Ness Ave.
(37.7925491, -122.4222916)"
1732043	Inner Sunset	PL Approved	06/20/2013 12:00:00 AM	3	0	Demolish exiting service station building of approx. 2350 square feet and reconstruct a new building of approx. 3700 square foot building containing a convenience store and automatic car wash. Alterations to the existing pumps and tanks is not proposed. Canopy above the pumps will be replaced.		Residential	RM-2	222	3700					3700			02/03/2011 12:00:00 AM		40-X	RM-2	02/03/2011 12:00:00 AM	Retail/Ent	0	1100					1100		1732	43	"1759 Lincoln Wy
(37.765199, -122.476889)"
3794014	East SoMa	PL Approved	12/07/2011 12:00:00 AM	9	0	The proposed project would involve the change of use of the project site from warehouse to restaurant and office use.  The change of use would be from the existing 22,884-sq. ft. industrial use to a 16,786-sq. ft. office use with 6,098 sf. ft. of ground floor commercial (restaurant).  Alterations include: seismic reinforcement (not visible from exterior); removal of existing steel mono-pitch roof and supporting columns and replacement with flat clear-span roof;  new passenger elevator including overrun penthouse; two new fire stairs with roof access penthouse; new plumbing, mechanical, and electrical systems; new front door and storefront; and replacement of rear windows.		Mixed Use	MUO	632	28982	16786			0	6098			02/09/2011 12:00:00 AM		105-F	MUO	02/09/2011 12:00:00 AM	Mixed	0	6098			16786	-22884	6098		3794	14	"111 Townsend St
(37.780211, -122.390915)"
1939001	Treasure Island	PL Approved	03/15/2011 12:00:00 AM	4	8619	"Development and Redevelopment Plan for Treasure Island and Yerba Buena Island, including land uses up to (approximately): 6,000 units residential, 500 rooms hotel, 250,000-sf retail, 300 acres park and open space, parking, reuse and historic rehabilitation of numbers of existing buildings for commercial or recreational or arts use, Ferry Quay and intermodal transit hub; and incorporating transportation, utility infrastructure, public services, park, and sustainability improvements, in four phases through 2020, with hazard remediation before and after transfer of land from Navy to Treasure Island Development Authority.  At 2020, currently proposed: 1800 of 6000 total net housing units of mixed unit type and range of income accessibility, replacing all 819 existing units and relocating existing households._x000d_
3.8.11 (M)  General Plan Amendments- Amendments to the Commerce and Industry Element, Community Facilities Element, Community Safety Element, Housing Element, Recreation and Open Space Element, Transportation Element, Urban Design Element, and Land Use Index, and maps and figures in various elements._x000d_
_x000d_
"		Public	P	868	381000					250000	131000		03/15/2011 12:00:00 AM		OS	P	03/15/2011 12:00:00 AM	Mixres	7800	381000					250000	131000	1939	1	"Treasure Island
(37.8235515, -122.370648)"
6505001	Central	PL Approved	10/06/2011 12:00:00 AM	9	5	Mandatory discretionary review to remove the 600 sq. ft. ground floor dwelling unit and convert the space to commercial use.		Neighborhood Commercial	24TH-NOE	137	1700					1700			03/17/2011 12:00:00 AM		40-X	24TH-NOE	03/17/2011 12:00:00 AM	Mixres	-1	600					600		6505	1	"4205 24th Street
(37.751009, -122.436558)"
0665002	Western Addition	PL Approved	06/06/2011 12:00:00 AM	1	4	add 1 additional residential unit to a 3-unit 3.5 story building.		Mixed Use	NC-3	330	0								04/25/2011 12:00:00 AM		130-E	NC-3	04/25/2011 12:00:00 AM	Resident	1	0							665	2	"1551 Franklin St
(37.788965, -122.423985)"
0851012	Market Octavia	PL Approved	09/23/2011 12:00:00 AM	1	4	Request for rear yard and exposure variances to add a dwelling unit to an existing three-unit residential building and to add off-street parking to the building.		Residential	RTO	249	0								05/10/2011 12:00:00 AM		40-X	RTO	05/10/2011 12:00:00 AM	Resident	1	0							851	12	"226 - 228 Haight St
(37.7728589, -122.426785)"
3703012	Downtown	PL Approved	02/03/2012 12:00:00 AM	9	67	adaptive reuse of industrial building to residential with 67 DU, 210 sf of ground floor commercial and 9 parking spaces. Requires exceptions for DU Exposure and Loading and a Variance for rear yard		Commercial	C-3-G	666	210				0	210			05/13/2011 12:00:00 AM		120-F	C-3-G	05/13/2011 12:00:00 AM	Mixres	67	-44390				-44600	210		3703	12	"527 Stevenson St
(37.781167, -122.410194)"
3588001C	Mission	PL Approved	02/03/2012 12:00:00 AM	1	10	add two units to (e) 8 unit building		Residential	RTO	204	0								05/19/2011 12:00:00 AM		55-X	RTO-Mission	05/19/2011 12:00:00 AM	Resident	2	0							3588	001C	"3527 18th St
(37.761477, -122.422239)"
0287013	Downtown	PL Approved	10/06/2011 12:00:00 AM	4	45	"Extension of entitlements for previously approved project (Case No. 2004.1245EKVX) to demolish 272 and 292 Sutter Street containing 35,600-gsf retail and construct a 12-story, 113,526-gsf residential mixed-use structure in K-M-M-S Conservation District with 66 residential units, ground floor retail, and 25 underground parking spaces. ""X"" for Section 309 review including exceptions for height, bulk, rear yard, & off-street parking.  ""V"" for usable open space & dwelling unit exposure. Project previously approved on 6/12/2008._x000d_
Demolition of 272 and 292 Sutter Street, 35,600-gsf retail, and new construction of 12-story, 113,526-gsf residential mixed-use structure in K-M-M-S Conservation District with 66 residential units, ground floor retail, and 25 underground parking spaces. ""X"" for Section 309 review including exceptionns for height, bulk, rear yard, & off-street parking.  ""V"" for usable open space & dwelling unit exposure"		Commercial	C-3-R	932	16000					16000			06/01/2011 12:00:00 AM		80-130-F	C-3-R	06/01/2011 12:00:00 AM	Mixres	45	-19600					-19600		287	13	"300 Grant Ave.
(37.7897563, -122.4050955)"
1152006	Western Addition	PL Approved	05/15/2012 12:00:00 AM	1	6	To add a 6th dwelling unit without off-street parking and to construct three (3) dormers to the northwest corner of the existing legal noncomplying dwelling that contains five dwelling-units.		Residential	RH-3	278	0								06/07/2011 12:00:00 AM		40-X	RH-3	06/07/2011 12:00:00 AM	Resident	1	0							1152	6	"929 Broderick St
(37.778866, -122.440652)"
0256003	Northeast	PL Approved	05/10/2012 12:00:00 AM	1	24	legalize one story, detached, studio managers unit constructed without permits and located within te required rear yard		Residential	RM-4	761	0								09/07/2011 12:00:00 AM		65-A	RM-4	09/07/2011 12:00:00 AM	Resident	1	0							256	3	"621 Stockton St
(37.791614, -122.40775)"
3799001	Showpl/Potrero	PL Approved	05/10/2012 12:00:00 AM	10	0	Conversion of basement level into office (approx. 72,600 sf of 288,458 gsf). Currently, the building possesses 215,858 sf of office use. 		Mixed Use	UMU	573	288458	288458							10/13/2011 12:00:00 AM		68-X	UMU	10/13/2011 12:00:00 AM	MIPS	0	72600			72600				3799	1	"601 Townsend St
(37.7713728, -122.4020173)"
5617014	Bernal Heights	PL Approved	04/10/2013 12:00:00 AM	1	2	Variance request of the usable open space requirement P.C. Section 135	MAKING LOWER UNIT LEGAL. THEN EXPANDING IT INTO THE BASEMENT/GROUND FLOOR LEVEL. STAIRS WILL CONNECT	Residential	RH-2	116	0							201110146866	03/01/2012 12:00:00 AM	10/14/2011 12:00:00 AM	40-X	RH-2	10/14/2011 12:00:00 AM	Resident	1	0							5617	14	"166 Winfield St
(37.742607, -122.418731)"
6604039	Central	PL Approved		1	1	Remodel including interior and exterior work; excavation greater than 20 ft to install new foundation and construct new garage	TO ERECT 3 STORIES WITH 1 BASEMENT, SINGLE FAMILY DWELLING.	Residential	RH-1	460	0							201111179087	01/11/2013 12:00:00 AM	11/17/2011 12:00:00 AM	40-X	RH-1	11/17/2011 12:00:00 AM	Resident	1	0							6604	39	"645 Duncan St
(37.7456257, -122.4343332)"
5350042	Other S Bayshore	PL Approved		7	0	Construction of a new warehouse on an empty lot.		Industrial	PDR-2	409	2240				2240				03/06/2012 12:00:00 AM		65-J	PDR-2	03/06/2012 12:00:00 AM	PDR	0	2240				2240			5350	42	"2243 Shafter Av
(37.737514, -122.402673)"
6633020	Central	PL Approved	10/18/2012 12:00:00 AM	1	2	Variance request to the rear yard requirement by way of alteration of the primary unit and to convert a detached unit to habitable space.  		Mixed Use	NC-1	107	0								03/15/2012 12:00:00 AM		40-X	NC-1	03/15/2012 12:00:00 AM	Resident	1	0							6633	20	"1721 Church St
(37.7433807, -122.426625)"
1432037	Richmond	PL Approved	01/31/2013 12:00:00 AM	0	3	Section 317, demolish of a single family home		Residential	RM-1	312	0								04/24/2012 12:00:00 AM		40-X	RM-1	04/24/2012 12:00:00 AM	Resident	2	0							1432	37	"230 02nd Av
(37.784401, -122.459897)"
3702046	Downtown	PL Approved	10/25/2012 12:00:00 AM	9	0	The project would renovate the existing 12,300 sf movie theater to a 299-seat live theater with support spaces (dressing rooms, rehearsal space, box office), offices and ground floor restaurant/cafe fronting Market Street. 		Commercial	C-3-G	621	20000					20000			05/02/2012 12:00:00 AM		120-X	C-3-G	05/02/2012 12:00:00 AM	Retail/Ent	98	7690					7690		3702	46	"1127 Market St
(37.779872, -122.41307)"
3783001	Showpl/Potrero	PL Approved	01/31/2013 12:00:00 AM	4	0	Demolish an existing building (Concourse Exhibit Hall) containing 125,000 square feet of space and 280 surface parking spaces and construct new buildings extending up to 70 feet in height and containing 560 dwellings, 438 off-street parking space, and 8,000 sf retail space.		Mixed Use	UMU	605	8000					8000			05/31/2012 12:00:00 AM		68-X	UMU	05/31/2012 12:00:00 AM	Retail/Ent	557	8000					8000		3783	1	"801 Brannan St
(37.77295, -122.403224)"
7106058	Ingleside, Other	PL Approved	06/14/2012 12:00:00 AM	14	2	Demo church and build 3 story building: two dwelling units over office space and garage		Mixed Use	NC-1	20	1496	1496	0						06/14/2012 12:00:00 AM		40-X	NC-1	06/14/2012 12:00:00 AM	Mixres	2	246	-1250		1496				7106	58	"200 Broad St
(37.713377, -122.459183)"
1183010	Western Addition	PL Approved	01/08/2013 12:00:00 AM	0	1	Change of use, converting from church to single family dwelling with interior remodeling.		Residential	RM-1	258	0								07/10/2012 12:00:00 AM		40-X	RM-1	07/10/2012 12:00:00 AM	Resident	1	-4085	-4085						1183	10	"601 Broderick St
(37.775837, -122.439975)"
3753079	East SoMa	PL Approved	10/03/2012 12:00:00 AM	0	87	Remove existing 2-story commercial building and construct a new 9-story mixed-use building.		Mixed Use	MUR	631	2226				0	2226			07/12/2012 12:00:00 AM		85-X	MUR	07/12/2012 12:00:00 AM	Mixres	87	-10170				-12396	2226		3753	79	"363 06th St
(37.7779514, -122.4046974)"
3736074	TB Combo	PL Approved	01/25/2013 12:00:00 AM	4	350	Residential tower project in TCDP Area, 350-du, 54-story bldg, including 250 valet parking spaces, bike storage, in 4-level subsurface garage, with four townhouses, two loading bays and garage entrance on Tehama, replacing surface parking operation.  Previous project 2004.0803		Commercial	C-3-O(SD)	730	0								10/15/2012 12:00:00 AM		200-S	C-3-O(SD)	10/15/2012 12:00:00 AM	Resident	350	0							3736	74	"41 Tehama St
(37.787269, -122.39631)"
0667016	Northeast	PL APPROVED	10/22/2012 12:00:00 AM	4	113	Demolish three existing buildings and construct two buildings, a 14-story building and a six-story building containing a total of 113 dwelling units, 113 parking spaces, and 10,000 sq. ft. of ground floor commercial. The new building would be approximately 128,200 gross sq. ft. at 65 and 130 feet in height. 12/05/09 modified design: 86 residential units (110,130 sf); 5,200sf of retail space; and 93 off-street parking spaces (86 residential & 7 commercial).		Mixed Use	RC-4	327	5229	0			0	5229			11/21/2012 12:00:00 AM		130-V	RC-4	11/21/2012 12:00:00 AM	Mixres	113	-22771			-16000	-12000	5229		667	16	"1545 Pine St
(37.7894518, -122.4212491)"
0103032	Northeast	PL Filed	03/04/2010 12:00:00 AM	1	4	Renovate existing 2-story residential building at Jasper Place by adding third story and to build a new 3-story residential building on the same property.		Residential	RM-2	373	0								03/04/2010 12:00:00 AM		40-X	RM-2	03/04/2010 12:00:00 AM	Resident	2	0							103	32	"140 Jasper Pl
(37.801133, -122.408347)"
0150053	Northeast	PL Approved		0	4	Proposed project would involve a three-lot subdivision and the new construction of three buildings, one on each newly subdivided lot, two single-family dwellings and one duplex. The buildings would total approximately 19,000 sq. ft., 10 parking spaces, and would be approximately 40 feet in height. Project is within the boundaries of the Russian Hill National Register Historic District. The project site is also steeply sloped. 		Residential	RH-2	154	0								01/16/2013 12:00:00 AM		40-X	RH-2	01/16/2013 12:00:00 AM	Resident	4	0							150	53	"1000-1020 Broadway
(37.7971331, -122.4139845)"
0629016	Marina	PL Approved	05/01/2013 12:00:00 AM	0	77	The proposed project is to renovate an existing office building and dental school into 66 dwelling units. Additionally, the proposed project would construct 11 dwelling units (townhouses) in four buildings on the existing surface parking lot, for a total of 77 residential units. The project would retain the existin surface parking lot and would provide 8,069 sf of common open space. 		Residential	RM-1	193	0								06/25/2013 12:00:00 AM		160-F	RM-1	06/25/2013 12:00:00 AM	Resident	77	0							629	16	"2101 Webster Street
(37.7991634, -122.4342089)"
0647007	Western Addition	PL FILED	11/05/2008 12:00:00 AM	4	250	Demolition of five buildings and construction of a mixed-use project with 250 dwelling units, 298 off-street parking spaces, 12,000 GSF office use, in a building ranging from 65-134 feet in height, 14 stories tall.  		Mixed Use	NC-3	330	12000	12000				0			09/28/2007 12:00:00 AM	11/27/2000 12:00:00 AM	130-E	NC-3	11/27/2000 12:00:00 AM	Mixres	250	448			12000		-11552		647	7	"1634 Pine St
(37.7895464, -122.4227615)"
3591024	Mission	PL Filed	08/14/2012 12:00:00 AM	4	22	Demolition of an existing gas station and construction of a five-story mixed-use building with 22 dwelling units, 7,795 GSF of ground floor retail use, and 49 off street parking spaces.   		Mixed Use	NC-3	537	0	-1966	0	0	0	1966	0		08/18/2005 12:00:00 AM		55-X	NC-3	08/18/2005 12:00:00 AM	Resident	29	5829	0	0	0	0	5829	0	3591	24	"793 South Van Ness Av
(37.760673, -122.416701)"
3753140	East SoMa	PL Filed	04/19/2010 12:00:00 AM	4	13	Demolish existing 18,208 sq.ft. industrial structure and construct 69 residential units, 4,400 sq. ft. of retail/ restaurant and 31 parking spaces. The proposed project would be eight-story, with portions of the building at 40 and 85 feet in height and approximately 116,980 gross sq. ft.  		Mixed Use	MUR	631	4400	0	0	0	0	4400	0		05/25/2006 12:00:00 AM		45-X/85-X	MUR	05/25/2006 12:00:00 AM	Mixres	69	-13808	0	0	0	-18208	4400	0	3753	140	"935 Folsom St
(37.779604, -122.404006)"
5577009	Bernal Heights	PL Filed	04/07/2011 12:00:00 AM	14	3	Construction of 3 new SFD on vacant lots.	TO ERECT 4 STORIES, SINGLE FAMILY RESIDENCE.	Residential	RH-1	465	0							200609253191	04/07/2011 12:00:00 AM	09/25/2006 12:00:00 AM	40-X	RH-1	09/25/2006 12:00:00 AM	Resident	3	0							5577	9	"195 Brewster St
(37.743127, -122.407738)"
0281003	Downtown	PL Filed	08/24/2008 12:00:00 AM	4	27	The proposal is to construct a mixed-use building with no parking on an existing surface parking lot.  		Mixed Use	RC-4	734	1176					1176			05/15/2007 12:00:00 AM		80-A	RC-4	05/15/2007 12:00:00 AM	Mixres	27	1176					1176		281	3	"832 Sutter St
(37.7885723, -122.4140825)"
